Fecha,F014.PPW.PRE.N.7.ECD.US.USD.BARR.BLO.Z.0.D,F013.TLP.TIN.N.7.ECD.US.CUS.BLO.D,F073.UFF.PRE.Z.D
12-09-2001,"28,24",nan,"16018,2"
13-09-2001,"28,75","4,623","16022,45"
14-09-2001,"29,89","4,553","16026,71"
15-09-2001,nan,nan,"16030,97"
16-09-2001,nan,nan,"16035,23"
17-09-2001,"28,81","4,623","16039,49"
18-09-2001,"27,7","4,707","16043,75"
19-09-2001,"26,72","4,691","16048,01"
20-09-2001,"26,59","4,742","16052,27"
21-09-2001,"25,37","4,691","16056,54"
22-09-2001,nan,nan,"16060,8"
23-09-2001,nan,nan,"16065,07"
24-09-2001,"21,5","4,716","16069,33"
25-09-2001,"21,56","4,7","16073,6"
26-09-2001,"22,38","4,628","16077,87"
27-09-2001,"22,74","4,548","16082,14"
28-09-2001,"23,43","4,588","16086,42"
29-09-2001,nan,nan,"16090,69"
30-09-2001,nan,nan,"16094,96"
01-10-2001,"23,28","4,54","16099,24"
02-10-2001,"22,79","4,501","16103,52"
03-10-2001,"22,08","4,468","16107,79"
04-10-2001,"22,63","4,506","16112,07"
05-10-2001,"22,39","4,504","16116,35"
06-10-2001,nan,nan,"16120,63"
07-10-2001,nan,nan,"16124,92"
08-10-2001,"22,45","4,506","16129,2"
09-10-2001,"22,48","4,593","16133,48"
10-10-2001,"22,53","4,5969999999999995","16137,11"
11-10-2001,"23,34","4,666","16140,74"
12-10-2001,"22,5","4,669","16144,37"
13-10-2001,nan,nan,"16148,01"
14-10-2001,nan,nan,"16151,64"
15-10-2001,"22,29","4,599","16155,28"
16-10-2001,"22,0","4,559","16158,91"
17-10-2001,"21,81","4,567","16162,55"
18-10-2001,"21,31","4,577","16166,19"
19-10-2001,"21,83","4,621","16169,82"
20-10-2001,nan,nan,"16173,46"
21-10-2001,nan,nan,"16177,1"
22-10-2001,"21,76","4,633","16180,74"
23-10-2001,"21,52","4,643","16184,39"
24-10-2001,"22,05","4,596","16188,03"
25-10-2001,"21,77","4,551","16191,67"
26-10-2001,"22,03","4,529","16195,31"
27-10-2001,nan,nan,"16198,96"
28-10-2001,nan,nan,"16202,6"
29-10-2001,"22,15","4,48","16206,25"
30-10-2001,"21,87","4,41","16209,9"
31-10-2001,"21,18","4,232","16213,55"
01-11-2001,"20,39","4,24","16217,19"
02-11-2001,"20,19","4,3580000000000005","16220,84"
03-11-2001,nan,nan,"16224,49"
04-11-2001,nan,nan,"16228,15"
05-11-2001,"20,02","4,296","16231,8"
06-11-2001,"19,92","4,256","16235,45"
07-11-2001,"20,09","4,178","16239,1"
08-11-2001,"21,17","4,2860000000000005","16242,76"
09-11-2001,"22,22","4,303","16246,41"
10-11-2001,nan,nan,"16246,95"
11-11-2001,nan,nan,"16247,49"
12-11-2001,"21,23","4,303","16248,03"
13-11-2001,"21,67","4,378","16248,58"
14-11-2001,"19,74","4,539","16249,12"
15-11-2001,"17,45","4,762","16249,66"
16-11-2001,"18,03","4,843","16250,2"
17-11-2001,nan,nan,"16250,74"
18-11-2001,nan,nan,"16251,28"
19-11-2001,"17,72","4,798","16251,82"
20-11-2001,"18,55","4,863","16252,37"
21-11-2001,"17,96","5,013","16252,91"
22-11-2001,nan,"4,966","16253,45"
23-11-2001,nan,"4,987","16253,99"
24-11-2001,nan,nan,"16254,53"
25-11-2001,nan,nan,"16255,07"
26-11-2001,"18,69","5,015","16255,61"
27-11-2001,"19,48","4,919","16256,16"
28-11-2001,"19,22","4,925","16256,7"
29-11-2001,"18,62","4,756","16257,24"
30-11-2001,"19,44","4,752","16257,78"
01-12-2001,nan,nan,"16258,32"
02-12-2001,nan,nan,"16258,86"
03-12-2001,"20,09","4,687","16259,41"
04-12-2001,"19,65","4,66","16259,95"
05-12-2001,"19,49","4,893","16260,49"
06-12-2001,"18,54","5,013","16261,03"
07-12-2001,"19,04","5,167000000000001","16261,57"
08-12-2001,nan,nan,"16262,11"
09-12-2001,nan,nan,"16262,66"
10-12-2001,"18,37","5,098","16262,66"
11-12-2001,"18,08","5,051","16262,66"
12-12-2001,"18,36","5,005","16262,66"
13-12-2001,"18,12","5,073","16262,66"
14-12-2001,"19,23","5,188","16262,66"
15-12-2001,nan,nan,"16262,66"
16-12-2001,nan,nan,"16262,66"
17-12-2001,"19,22","5,186","16262,66"
18-12-2001,"19,36","5,121","16262,66"
19-12-2001,"19,2","5,047","16262,66"
20-12-2001,"18,5","5,03","16262,66"
21-12-2001,"19,27","5,084","16262,66"
22-12-2001,nan,nan,"16262,66"
23-12-2001,nan,nan,"16262,66"
24-12-2001,nan,"5,136","16262,66"
25-12-2001,nan,"5,136","16262,66"
26-12-2001,"21,27","5,199","16262,66"
27-12-2001,"20,9","5,065","16262,66"
28-12-2001,"20,41","5,113","16262,66"
29-12-2001,nan,nan,"16262,66"
30-12-2001,nan,nan,"16262,66"
31-12-2001,"19,84","5,051","16262,66"
01-01-2002,nan,"5,032","16262,66"
02-01-2002,"21,01","5,16","16262,66"
03-01-2002,"20,37","5,111000000000001","16262,66"
04-01-2002,"21,62","5,127999999999999","16262,66"
05-01-2002,nan,nan,"16262,66"
06-01-2002,nan,nan,"16262,66"
07-01-2002,"21,48","5,0489999999999995","16262,66"
08-01-2002,"21,25","5,08","16262,66"
09-01-2002,"20,18","5,051","16262,66"
10-01-2002,"20,38","4,979","16261,08"
11-01-2002,"19,68","4,8660000000000005","16259,51"
12-01-2002,nan,nan,"16257,93"
13-01-2002,nan,nan,"16256,36"
14-01-2002,"18,89","4,876","16254,78"
15-01-2002,"18,9","4,835","16253,21"
16-01-2002,"18,86","4,8389999999999995","16251,63"
17-01-2002,"17,97","4,925","16250,06"
18-01-2002,"18,0","4,894","16248,48"
19-01-2002,nan,nan,"16246,91"
20-01-2002,nan,nan,"16245,33"
21-01-2002,nan,"4,8919999999999995","16243,76"
22-01-2002,"18,34","4,919","16242,18"
23-01-2002,"19,2","5,029","16240,61"
24-01-2002,"19,4","5,008","16239,03"
25-01-2002,"19,72","5,071000000000001","16237,46"
26-01-2002,nan,nan,"16235,89"
27-01-2002,nan,nan,"16234,31"
28-01-2002,"20,05","5,073","16232,74"
29-01-2002,"19,58","4,942","16231,17"
30-01-2002,"19,08","5,013999999999999","16229,59"
31-01-2002,"19,48","5,033","16228,02"
01-02-2002,"20,38","4,985","16226,45"
02-02-2002,nan,nan,"16224,88"
03-02-2002,nan,nan,"16223,3"
04-02-2002,"20,07","4,902","16221,73"
05-02-2002,"20,07","4,894","16220,16"
06-02-2002,"19,78","4,923","16218,59"
07-02-2002,"19,64","4,939","16217,02"
08-02-2002,"20,26","4,879","16215,44"
09-02-2002,nan,nan,"16213,87"
10-02-2002,nan,nan,"16213,29"
11-02-2002,"21,41","4,907","16212,71"
12-02-2002,"20,73","4,975","16212,13"
13-02-2002,"21,18","4,987","16211,55"
14-02-2002,"21,23","4,945","16210,97"
15-02-2002,"21,5","4,875","16210,39"
16-02-2002,nan,nan,"16209,82"
17-02-2002,nan,nan,"16209,24"
18-02-2002,nan,"4,863","16208,66"
19-02-2002,"20,88","4,873","16208,08"
20-02-2002,"20,29","4,888999999999999","16207,5"
21-02-2002,"20,76","4,853","16206,92"
22-02-2002,"20,87","4,831","16206,34"
23-02-2002,nan,nan,"16205,76"
24-02-2002,nan,nan,"16205,18"
25-02-2002,"20,25","4,849","16204,6"
26-02-2002,"21,41","4,927","16204,02"
27-02-2002,"21,29","4,833","16203,44"
28-02-2002,"21,74","4,877","16202,87"
01-03-2002,"22,4","4,981","16202,29"
02-03-2002,nan,nan,"16201,71"
03-03-2002,nan,nan,"16201,13"
04-03-2002,"22,45","4,999","16200,55"
05-03-2002,"23,17","5,001","16199,97"
06-03-2002,"23,15","5,052","16199,39"
07-03-2002,"23,71","5,227","16198,81"
08-03-2002,"23,84","5,325","16198,23"
09-03-2002,nan,nan,"16197,66"
10-03-2002,nan,nan,"16197,66"
11-03-2002,"24,31","5,3229999999999995","16197,66"
12-03-2002,"24,2","5,31","16197,66"
13-03-2002,"24,16","5,279","16197,66"
14-03-2002,"24,56","5,409","16197,66"
15-03-2002,"24,51","5,327000000000001","16197,66"
16-03-2002,nan,nan,"16197,66"
17-03-2002,nan,nan,"16197,66"
18-03-2002,"25,11","5,3","16197,66"
19-03-2002,"24,88","5,2860000000000005","16197,66"
20-03-2002,"24,9","5,406000000000001","16197,66"
21-03-2002,"25,44","5,365","16197,66"
22-03-2002,"24,9","5,404","16197,66"
23-03-2002,nan,nan,"16197,66"
24-03-2002,nan,nan,"16197,66"
25-03-2002,"24,31","5,4079999999999995","16197,66"
26-03-2002,"25,36","5,343","16197,66"
27-03-2002,"25,87","5,341","16197,66"
28-03-2002,"26,31","5,4","16197,66"
29-03-2002,nan,"5,396","16197,66"
30-03-2002,nan,nan,"16197,66"
31-03-2002,nan,nan,"16197,66"
01-04-2002,"26,88","5,425","16197,66"
02-04-2002,"27,71","5,341","16197,66"
03-04-2002,"27,56","5,278","16197,66"
04-04-2002,"26,58","5,257999999999999","16197,66"
05-04-2002,"26,21","5,206","16197,66"
06-04-2002,nan,nan,"16197,66"
07-04-2002,nan,nan,"16197,66"
08-04-2002,"26,54","5,2620000000000005","16197,66"
09-04-2002,"25,82","5,202000000000001","16197,66"
10-04-2002,"26,13","5,233","16200,35"
11-04-2002,"24,99","5,206","16203,05"
12-04-2002,"23,47","5,156000000000001","16205,74"
13-04-2002,nan,nan,"16208,44"
14-04-2002,nan,nan,"16211,13"
15-04-2002,"24,57","5,138","16213,83"
16-04-2002,"24,75","5,192","16216,52"
17-04-2002,"25,94","5,233","16219,22"
18-04-2002,"26,18","5,1979999999999995","16221,91"
19-04-2002,"26,38","5,1979999999999995","16224,61"
20-04-2002,nan,nan,"16227,31"
21-04-2002,nan,nan,"16230,01"
22-04-2002,"26,27","5,178","16232,71"
23-04-2002,"26,57","5,162999999999999","16235,4"
24-04-2002,"26,25","5,113","16238,1"
25-04-2002,"26,58","5,095","16240,8"
26-04-2002,"27,11","5,056","16243,5"
27-04-2002,nan,nan,"16246,2"
28-04-2002,nan,nan,"16248,91"
29-04-2002,"27,57","5,122000000000001","16251,61"
30-04-2002,"27,29","5,087","16254,31"
01-05-2002,"26,75","5,06","16257,01"
02-05-2002,"26,24","5,095","16259,71"
03-05-2002,"26,62","5,056","16262,42"
04-05-2002,nan,nan,"16265,12"
05-05-2002,nan,nan,"16267,83"
06-05-2002,"26,12","5,066","16270,53"
07-05-2002,"26,63","5,056","16273,24"
08-05-2002,"27,85","5,218","16275,94"
09-05-2002,"27,68","5,164","16278,65"
10-05-2002,"27,99","5,118","16280,75"
11-05-2002,nan,nan,"16282,84"
12-05-2002,nan,nan,"16284,94"
13-05-2002,"28,4","5,223","16287,04"
14-05-2002,"29,42","5,278","16289,13"
15-05-2002,"28,18","5,246","16291,23"
16-05-2002,"27,98","5,169","16293,33"
17-05-2002,"28,22","5,252999999999999","16295,43"
18-05-2002,nan,nan,"16297,53"
19-05-2002,nan,nan,"16299,63"
20-05-2002,"28,37","5,2","16301,73"
21-05-2002,"27,33","5,15","16303,82"
22-05-2002,"26,82","5,115","16305,92"
23-05-2002,"26,59","5,15","16308,02"
24-05-2002,"26,78","5,145","16310,12"
25-05-2002,nan,nan,"16312,23"
26-05-2002,nan,nan,"16314,33"
27-05-2002,nan,"5,138","16316,43"
28-05-2002,"25,27","5,13","16318,53"
29-05-2002,"25,76","5,063","16320,63"
30-05-2002,"24,67","5,022","16322,73"
31-05-2002,"25,31","5,045","16324,83"
01-06-2002,nan,nan,"16326,94"
02-06-2002,nan,nan,"16329,04"
03-06-2002,"25,08","4,999","16331,14"
04-06-2002,"25,33","5,0280000000000005","16333,24"
05-06-2002,"24,89","5,0489999999999995","16335,35"
06-06-2002,"24,79","4,977","16337,45"
07-06-2002,"24,75","5,0680000000000005","16339,56"
08-06-2002,nan,nan,"16341,66"
09-06-2002,nan,nan,"16343,76"
10-06-2002,"24,29","5,0280000000000005","16344,3"
11-06-2002,"24,12","4,975","16344,85"
12-06-2002,"24,64","4,9639999999999995","16345,39"
13-06-2002,"25,65","4,901","16345,94"
14-06-2002,"25,94","4,7989999999999995","16346,48"
15-06-2002,nan,nan,"16347,03"
16-06-2002,nan,nan,"16347,57"
17-06-2002,"26,09","4,846","16348,12"
18-06-2002,"25,43","4,835","16348,66"
19-06-2002,"25,31","4,728","16349,21"
20-06-2002,"25,6","4,791","16349,75"
21-06-2002,"25,52","4,768","16350,3"
22-06-2002,nan,nan,"16350,84"
23-06-2002,nan,nan,"16351,39"
24-06-2002,"26,19","4,829","16351,93"
25-06-2002,"26,07","4,819","16352,47"
26-06-2002,"26,76","4,744","16353,02"
27-06-2002,"26,86","4,823","16353,56"
28-06-2002,"26,86","4,7989999999999995","16354,11"
29-06-2002,nan,nan,"16354,65"
30-06-2002,nan,nan,"16355,2"
01-07-2002,"26,81","4,782","16355,74"
02-07-2002,"26,77","4,727","16356,29"
03-07-2002,"26,8","4,766","16356,83"
04-07-2002,nan,"4,763999999999999","16357,38"
05-07-2002,nan,"4,856","16357,92"
06-07-2002,nan,nan,"16358,47"
07-07-2002,nan,nan,"16359,01"
08-07-2002,"26,07","4,796","16359,56"
09-07-2002,"26,09","4,727","16360,1"
10-07-2002,"26,77","4,614","16359,57"
11-07-2002,"26,83","4,638","16359,04"
12-07-2002,"27,48","4,574","16358,52"
13-07-2002,nan,nan,"16357,99"
14-07-2002,nan,nan,"16357,46"
15-07-2002,"27,07","4,628","16356,93"
16-07-2002,"27,75","4,6819999999999995","16356,4"
17-07-2002,"27,88","4,684","16355,88"
18-07-2002,"27,57","4,6080000000000005","16355,35"
19-07-2002,"27,83","4,521","16354,82"
20-07-2002,nan,nan,"16354,29"
21-07-2002,nan,nan,"16353,77"
22-07-2002,"26,6","4,446000000000001","16353,24"
23-07-2002,"26,2","4,408","16352,71"
24-07-2002,"26,69","4,487","16352,18"
25-07-2002,"26,72","4,382","16351,65"
26-07-2002,"26,54","4,3839999999999995","16351,13"
27-07-2002,nan,nan,"16350,6"
28-07-2002,nan,nan,"16350,07"
29-07-2002,"26,55","4,563","16349,54"
30-07-2002,"27,36","4,587","16349,02"
31-07-2002,"27,02","4,461","16348,49"
01-08-2002,"26,47","4,391","16347,96"
02-08-2002,"26,84","4,292","16347,43"
03-08-2002,nan,nan,"16346,91"
04-08-2002,nan,nan,"16346,38"
05-08-2002,"26,58","4,21","16345,85"
06-08-2002,"27,17","4,333","16345,32"
07-08-2002,"26,5","4,306","16344,79"
08-08-2002,"26,67","4,396","16344,27"
09-08-2002,"26,86","4,257","16343,74"
10-08-2002,nan,nan,"16345,84"
11-08-2002,nan,nan,"16347,95"
12-08-2002,"27,86","4,217","16350,06"
13-08-2002,"27,9","4,087","16352,16"
14-08-2002,"28,15","4,121","16354,27"
15-08-2002,"29,06","4,1819999999999995","16356,37"
16-08-2002,"29,33","4,3260000000000005","16358,48"
17-08-2002,nan,nan,"16360,59"
18-08-2002,nan,nan,"16362,69"
19-08-2002,"29,84","4,2860000000000005","16364,8"
20-08-2002,"30,11","4,149","16366,91"
21-08-2002,"30,39","4,2010000000000005","16369,02"
22-08-2002,"30,14","4,319","16371,12"
23-08-2002,"29,93","4,235","16373,23"
24-08-2002,nan,nan,"16375,34"
25-08-2002,nan,nan,"16377,45"
26-08-2002,"29,28","4,226","16379,56"
27-08-2002,"28,83","4,283","16381,67"
28-08-2002,"28,34","4,2139999999999995","16383,78"
29-08-2002,"28,92","4,138999999999999","16385,89"
30-08-2002,"28,98","4,143","16388,0"
31-08-2002,nan,nan,"16390,11"
01-09-2002,nan,nan,"16392,22"
02-09-2002,nan,"4,135","16394,33"
03-09-2002,"27,79","3,965","16396,44"
04-09-2002,"28,27","3,963","16398,55"
05-09-2002,"28,98","3,927","16400,66"
06-09-2002,"29,61","4,013","16402,78"
07-09-2002,nan,nan,"16404,89"
08-09-2002,nan,nan,"16407,0"
09-09-2002,"29,73","4,06","16409,11"
10-09-2002,"29,73","3,9960000000000004","16411,29"
11-09-2002,"29,77","4,06","16413,48"
12-09-2002,"28,85","3,9619999999999997","16415,66"
13-09-2002,"29,81","3,907","16417,85"
14-09-2002,nan,nan,"16420,03"
15-09-2002,nan,nan,"16422,22"
16-09-2002,"29,67","3,9139999999999997","16424,4"
17-09-2002,"29,08","3,819","16426,59"
18-09-2002,"29,48","3,843","16428,77"
19-09-2002,"29,5","3,778","16430,96"
20-09-2002,"29,61","3,787","16433,15"
21-09-2002,nan,nan,"16435,33"
22-09-2002,nan,nan,"16437,52"
23-09-2002,"30,71","3,696","16439,71"
24-09-2002,"30,77","3,6460000000000004","16441,9"
25-09-2002,"30,64","3,7489999999999997","16444,08"
26-09-2002,"30,41","3,766","16446,27"
27-09-2002,"30,54","3,66","16448,46"
28-09-2002,nan,nan,"16450,65"
29-09-2002,nan,nan,"16452,84"
30-09-2002,"30,45","3,596","16455,03"
01-10-2002,"30,83","3,717","16457,22"
02-10-2002,"30,49","3,6689999999999996","16459,41"
03-10-2002,"29,76","3,685","16461,6"
04-10-2002,"29,62","3,6660000000000004","16463,79"
05-10-2002,nan,nan,"16465,98"
06-10-2002,nan,nan,"16468,17"
07-10-2002,"29,64","3,615","16470,36"
08-10-2002,"29,48","3,635","16472,55"
09-10-2002,"29,35","3,569","16474,75"
10-10-2002,"28,97","3,658","16478,99"
11-10-2002,"29,37","3,78","16483,22"
12-10-2002,nan,nan,"16487,46"
13-10-2002,nan,nan,"16491,7"
14-10-2002,"30,03","3,787","16495,94"
15-10-2002,"29,72","3,995","16500,18"
16-10-2002,"29,47","4,05","16504,42"
17-10-2002,"29,62","4,202","16508,66"
18-10-2002,"29,6","4,107","16512,91"
19-10-2002,nan,nan,"16517,15"
20-10-2002,nan,nan,"16521,4"
21-10-2002,"28,37","4,253","16525,64"
22-10-2002,"27,92","4,26","16529,89"
23-10-2002,"28,05","4,2330000000000005","16534,14"
24-10-2002,"28,05","4,117","16538,39"
25-10-2002,"27,05","4,093","16542,64"
26-10-2002,nan,nan,"16546,9"
27-10-2002,nan,nan,"16551,15"
28-10-2002,"27,29","4,087","16555,4"
29-10-2002,"26,86","3,94","16559,66"
30-10-2002,"26,81","3,963","16563,92"
31-10-2002,"27,22","3,8939999999999997","16568,18"
01-11-2002,"27,13","4,006","16572,44"
02-11-2002,nan,nan,"16576,7"
03-11-2002,nan,nan,"16580,96"
04-11-2002,"26,95","4,045","16585,22"
05-11-2002,"26,14","4,071000000000001","16589,48"
06-11-2002,"25,77","4,035","16593,75"
07-11-2002,"25,38","3,8939999999999997","16598,01"
08-11-2002,"25,78","3,858","16602,28"
09-11-2002,nan,nan,"16606,55"
10-11-2002,nan,nan,"16611,51"
11-11-2002,"25,94","3,841","16616,47"
12-11-2002,"25,9","3,85","16621,44"
13-11-2002,"25,19","3,841","16626,4"
14-11-2002,"25,29","4,0569999999999995","16631,37"
15-11-2002,"25,51","4,031000000000001","16636,33"
16-11-2002,nan,nan,"16641,3"
17-11-2002,nan,nan,"16646,27"
18-11-2002,"26,71","3,998","16651,25"
19-11-2002,"26,42","3,9789999999999996","16656,22"
20-11-2002,"26,98","4,059","16661,2"
21-11-2002,"27,3","4,154","16666,17"
22-11-2002,"27,67","4,18","16671,15"
23-11-2002,nan,nan,"16676,13"
24-11-2002,nan,nan,"16681,11"
25-11-2002,"26,03","4,176","16686,09"
26-11-2002,"26,4","4,067","16691,08"
27-11-2002,"26,89","4,26","16696,06"
28-11-2002,nan,"4,252","16701,05"
29-11-2002,nan,"4,207","16706,04"
30-11-2002,nan,nan,"16711,03"
01-12-2002,nan,nan,"16716,02"
02-12-2002,"27,24","4,231","16721,02"
03-12-2002,"27,3","4,203","16726,01"
04-12-2002,"26,71","4,1530000000000005","16731,01"
05-12-2002,"27,29","4,138999999999999","16736,0"
06-12-2002,"26,93","4,085","16741,0"
07-12-2002,nan,nan,"16746,0"
08-12-2002,nan,nan,"16751,01"
09-12-2002,"27,2","4,0360000000000005","16756,01"
10-12-2002,"27,74","4,048","16755,47"
11-12-2002,"27,4","4,025","16754,93"
12-12-2002,"28,01","4,025","16754,39"
13-12-2002,"28,44","4,069","16753,85"
14-12-2002,nan,nan,"16753,31"
15-12-2002,nan,nan,"16752,77"
16-12-2002,"30,1","4,1610000000000005","16752,22"
17-12-2002,"30,1","4,126","16751,68"
18-12-2002,"30,44","4,0360000000000005","16751,14"
19-12-2002,"30,56","3,94","16750,6"
20-12-2002,"30,6","3,9589999999999996","16750,06"
21-12-2002,nan,nan,"16749,52"
22-12-2002,nan,nan,"16748,98"
23-12-2002,"32,1","3,9730000000000003","16748,44"
24-12-2002,"32,21","3,9360000000000004","16747,9"
25-12-2002,nan,"3,9339999999999997","16747,36"
26-12-2002,"32,49","3,904","16746,82"
27-12-2002,"32,72","3,81","16746,28"
28-12-2002,nan,nan,"16745,74"
29-12-2002,nan,nan,"16745,2"
30-12-2002,"31,37","3,7969999999999997","16744,66"
31-12-2002,"31,2","3,8160000000000003","16744,12"
01-01-2003,nan,"3,819","16743,58"
02-01-2003,"31,85","4,032","16743,04"
03-01-2003,"33,08","4,019","16742,5"
04-01-2003,nan,nan,"16741,96"
05-01-2003,nan,nan,"16741,42"
06-01-2003,"32,1","4,053999999999999","16740,87"
07-01-2003,"31,08","4,007","16740,33"
08-01-2003,"30,56","4,019","16739,79"
09-01-2003,"31,99","4,181","16739,25"
10-01-2003,"31,68","4,1339999999999995","16737,09"
11-01-2003,nan,nan,"16734,92"
12-01-2003,nan,nan,"16732,76"
13-01-2003,"32,26","4,122","16730,6"
14-01-2003,"32,37","4,079","16728,43"
15-01-2003,"33,21","4,062","16726,27"
16-01-2003,"33,66","4,079","16724,11"
17-01-2003,"33,91","4,011","16721,95"
18-01-2003,nan,nan,"16719,78"
19-01-2003,nan,nan,"16717,62"
20-01-2003,nan,"4,0169999999999995","16715,46"
21-01-2003,"34,61","3,972","16713,3"
22-01-2003,"34,5","3,9160000000000004","16711,14"
23-01-2003,"34,05","3,937","16708,98"
24-01-2003,"35,08","3,93","16706,82"
25-01-2003,nan,nan,"16704,66"
26-01-2003,nan,nan,"16702,5"
27-01-2003,"32,29","3,964","16700,34"
28-01-2003,"32,67","3,97","16698,18"
29-01-2003,"33,63","4,023","16696,02"
30-01-2003,"33,85","3,963","16693,86"
31-01-2003,"33,51","3,964","16691,7"
01-02-2003,nan,nan,"16689,55"
02-02-2003,nan,nan,"16687,39"
03-02-2003,"32,76","3,9939999999999998","16685,23"
04-02-2003,"33,58","3,924","16683,07"
05-02-2003,"33,93","3,997","16680,92"
06-02-2003,"34,16","3,947","16678,76"
07-02-2003,"35,12","3,931","16676,6"
08-02-2003,nan,nan,"16674,45"
09-02-2003,nan,nan,"16672,29"
10-02-2003,"34,48","3,966","16672,89"
11-02-2003,"35,44","3,9589999999999996","16673,48"
12-02-2003,"35,77","3,91","16674,08"
13-02-2003,"36,36","3,8789999999999996","16674,67"
14-02-2003,"36,8","3,995","16675,27"
15-02-2003,nan,nan,"16675,86"
16-02-2003,nan,nan,"16676,46"
17-02-2003,nan,"3,964","16677,05"
18-02-2003,"36,96","3,951","16677,65"
19-02-2003,"37,16","3,884","16678,24"
20-02-2003,"36,79","3,8689999999999998","16678,84"
21-02-2003,"36,78","3,89","16679,43"
22-02-2003,nan,nan,"16680,03"
23-02-2003,nan,nan,"16680,62"
24-02-2003,"36,7","3,846","16681,22"
25-02-2003,"35,96","3,822","16681,81"
26-02-2003,"37,7","3,767","16682,41"
27-02-2003,"37,2","3,739","16683,01"
28-02-2003,"36,6","3,6919999999999997","16683,6"
01-03-2003,nan,nan,"16684,2"
02-03-2003,nan,nan,"16684,79"
03-03-2003,"35,88","3,675","16685,39"
04-03-2003,"36,89","3,648","16685,98"
05-03-2003,"36,69","3,63","16686,58"
06-03-2003,"37,0","3,658","16687,18"
07-03-2003,"37,78","3,6430000000000002","16687,77"
08-03-2003,nan,nan,"16688,37"
09-03-2003,nan,nan,"16688,96"
10-03-2003,"37,27","3,562","16693,25"
11-03-2003,"36,72","3,583","16697,54"
12-03-2003,"37,83","3,583","16701,83"
13-03-2003,"36,01","3,747","16706,13"
14-03-2003,"35,38","3,702","16710,42"
15-03-2003,nan,nan,"16714,72"
16-03-2003,nan,nan,"16719,01"
17-03-2003,"34,93","3,84","16723,31"
18-03-2003,"31,67","3,907","16727,61"
19-03-2003,"29,88","3,986","16731,91"
20-03-2003,"28,61","3,955","16736,21"
21-03-2003,"27,36","4,105","16740,52"
22-03-2003,nan,nan,"16744,82"
23-03-2003,nan,nan,"16749,12"
24-03-2003,"29,56","3,967","16753,43"
25-03-2003,"29,97","3,944","16757,74"
26-03-2003,"28,63","3,93","16762,04"
27-03-2003,"30,37","3,925","16766,35"
28-03-2003,"30,16","3,9","16770,66"
29-03-2003,nan,nan,"16774,97"
30-03-2003,nan,nan,"16779,29"
31-03-2003,"31,04","3,798","16783,6"
01-04-2003,"29,78","3,8110000000000004","16787,92"
02-04-2003,"28,56","3,93","16792,23"
03-04-2003,"28,97","3,911","16796,55"
04-04-2003,"28,62","3,9539999999999997","16800,87"
05-04-2003,nan,nan,"16805,18"
06-04-2003,nan,nan,"16809,5"
07-04-2003,"27,96","3,9789999999999996","16813,83"
08-04-2003,"28,0","3,9339999999999997","16818,15"
09-04-2003,"28,85","3,898","16822,47"
10-04-2003,"27,46","3,944","16829,16"
